Allele ID(s)	MGI Marker Accession ID	PubMed ID	Mammalian Phenotype ID	MP term name	Entity 1	Quality 1	Quality 2	Entity 2
MGI:5313375	MGI:95489	22242013	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:2388397	MGI:95655	12399319	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1855974	MGI:95688	10631182	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1856810	MGI:95688	17085896	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1855972	MGI:95688		MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1856284	MGI:95729	6062373	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1856284	MGI:95729		MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:3840830	MGI:96200	9659925	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1857964	MGI:96204	8620844	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1857871	MGI:96205	8106170	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:2151805	MGI:96205	8620844	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:4850024	MGI:96205	8674109	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:2445971	MGI:96205	8978698	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:3842979	MGI:96533	19252479	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:3842979	MGI:96533	19252479	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1861471	MGI:97782	4309830	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1861186	MGI:98297	15841179	MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1861131	MGI:98479		MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:1861131	MGI:98479		MP:0002543	brachyphalangia	UBERON:0003221 ! phalanx	PATO:0000574 ! decreased length		
MGI:2447624	MGI:101926	12112878	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2447625	MGI:101927	12112878	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3808010	MGI:102556	18579682	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3808010	MGI:102556	18579682	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2158498	MGI:107191	10631181	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2158497	MGI:107191	10631182	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2158497	MGI:107191	10631182	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1934200	MGI:107374	10049363	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5431901	MGI:108078	18446812	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857776	MGI:1099438	4588955	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2386954	MGI:1347521	10700181	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2183225	MGI:1347521	14745966	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3793279	MGI:1347521	18353862	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5435555	MGI:1890212	22412863	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5435555	MGI:1890212	22412863	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4332250	MGI:1913976	19763162	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5294926	MGI:1924238	21930923	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5294929	MGI:1924238	21930923	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2661383	MGI:2442252	16517118	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3580702	MGI:2442252	16517118	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2661383	MGI:2442252		MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3616177	MGI:3616176	22118467	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857661	MGI:3762254	"195,463,188,900,279"	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857661	MGI:3762254	"195,463,188,900,279"	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5305739	MGI:5305738	22118467	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5442115	MGI:5442112		MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1856815	MGI:88290	3571949	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3808759	MGI:88452	21538020	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2158381	MGI:95457	17029558	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4850021	MGI:95462	8674109	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4850026	MGI:95462	8674109	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2388397	MGI:95655	12399319	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857336	MGI:96173	5519671	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857336	MGI:96173	5519671	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2150506	MGI:96173	8898214	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2150507	MGI:96173	8898214	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:3521726	MGI:96173	15385446	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:2177960	MGI:96204	9659925	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857871	MGI:96205	8106170	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4850024	MGI:96205	8674109	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4850027	MGI:96205	8674109	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1857397	MGI:96205	9580668	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4361275	MGI:96205	19546318	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:4361275	MGI:96205	19546318	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1856702	MGI:97372	5713631	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1861186	MGI:98297	8270769	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1861186	MGI:98297	"158,411,798,270,769"	MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1861186	MGI:98297		MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:1856465	MGI:99602		MP:0002544	brachydactyly	UBERON:0002544 ! digit	PATO:0000574 ! decreased length		
MGI:5315747	MGI:2443231	22228095	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:2684070	MGI:2443471	14526104	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1857878	MGI:94889	10590396	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1857878	MGI:94889	14444358	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1857878	MGI:94889		MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1856275	MGI:95729	6049666	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1856275	MGI:95729	17400206	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1856276	MGI:95729	17400206	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:3711052	MGI:95729	17400206	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1856934	MGI:96780	14526104	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1856944	MGI:96856		MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1857796	MGI:98297	8837770	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1861472	MGI:98490		MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:1856980	MGI:99833	7720556	MP:0002728	absent tibia	UBERON:0002103 ! hindlimb	PATO:0002000 ! lacks all parts of type		UBERON:0000979 ! tibia
MGI:3718051	MGI:101815	17554679	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3808010	MGI:102556	18579682	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3808010	MGI:102556	18579682	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2183404	MGI:103076	9275211	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3762657	MGI:103222	6067640	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3762657	MGI:103222	6067640	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856943	MGI:103222		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856943	MGI:103222		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2182127	MGI:104723	12140681	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3622321	MGI:106209	15105378	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857659	MGI:107374	10101115	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2429767	MGI:107489	12414538	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2429767	MGI:107489	12414538	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857312	MGI:107489	15029877	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2181653	MGI:107489	15029877	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2388890	MGI:107489	15029877	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2449704	MGI:108173	8953039	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2386263	MGI:1100089	10984520	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2179607	MGI:1277980	11937494	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3759029	MGI:1328350	17517694	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2386954	MGI:1347521	10700181	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2150897	MGI:1352467	10558910	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:4941349	MGI:1858219	21298050	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3721399	MGI:1890596	17660199	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1861228	MGI:1914921		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:5439465	MGI:1915775	23026747	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857660	MGI:1918115	8978061	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857660	MGI:1918115	8978061	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3817312	MGI:1918480	18852472	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3045965	MGI:1922667	12782276	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3611751	MGI:1926321	16314533	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:5014347	MGI:2147077	21553379	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3590299	MGI:2150019	15946934	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3574026	MGI:2153482	15713743	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:5297505	MGI:2158925	21982707	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:4999729	MGI:2384851	21445361	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:4947395	MGI:2442354	21148564	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3704947	MGI:2446089	17360453	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:5049904	MGI:2447348	20684022	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:5086252	MGI:2676825	21576357	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:4821824	MGI:2682064	21653639	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3798993	MGI:3798992		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:4948261	MGI:4948250	21195707	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856815	MGI:88290	3571949	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1934008	MGI:88338	15619667	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3847803	MGI:88452	22028304	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3758741	MGI:88469	17588960	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3758741	MGI:88469	17588960	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2446576	MGI:894332	16326388	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857644	MGI:94863	9758139	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857878	MGI:94889	10590396	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857878	MGI:94889		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857507	MGI:95296	8565822	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:5313375	MGI:95489	22242013	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2153342|MGI:2153343	MGI:95522	9694798	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2135636	MGI:95524	10200283	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2135676	MGI:95524	10861287	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856810	MGI:95688	908358	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1855973	MGI:95688	5949834	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1855972	MGI:95688		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856850	MGI:95706	19760322	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2388126	MGI:95708	10631109	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857509	MGI:95728	9006072	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856282	MGI:95729	7202526	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856276	MGI:95729	9006072	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3711052	MGI:95729	17400206	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1934258	MGI:96533	11748145	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1932294	MGI:97011	9590175	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1926381	MGI:97169	10742104	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2388899	MGI:97369		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1856702	MGI:97372	5713631	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857640	MGI:97712	7758948	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2154515	MGI:97800	11994406	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1860897	MGI:98297	11178748	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1860897	MGI:98297	14727139	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1860897	MGI:98297	14727139	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:3851923	MGI:98297	19477957	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1860897	MGI:98297		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1861472	MGI:98490		MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1857064	MGI:98513	2040451	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2387580	MGI:98742	16051666	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2183135	MGI:98742	17327419	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2137592	MGI:98743	11069286	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2137592	MGI:98743	11069286	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2137592	MGI:98743	16051666	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:1860407	MGI:98743	17327419	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2136643	MGI:99454	10749573	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2447293	MGI:99851	12434156	MP:0002764	short tibia	UBERON:0000979 ! tibia	PATO:0000574 ! decreased length		
MGI:2667542	MGI:101766	10932185	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:2182127	MGI:104723	12140681	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:2429767	MGI:107489	12414538	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:2429767	MGI:107489	12414538	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:1857312	MGI:107489	15029877	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:2181653	MGI:107489	15029877	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:2388890	MGI:107489	15029877	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
MGI:2386954	MGI:1347521	10700181	MP:0002765	short fibula	UBERON:0001446 ! fibula	PATO:0000574 ! decreased length		
